x,y,z,r,g,b
-0.451258,-0.451770,3.122929,180,176,173
-0.434230,-0.450058,3.111091,251,254,255
-0.416388,-0.447345,3.092335,255,255,255
-0.393164,-0.438424,3.030671,255,255,255
-0.382481,-0.443336,3.064622,255,254,254
-0.377253,-0.455235,3.146878,255,255,249
-0.353096,-0.444331,3.071504,255,255,255
-0.333727,-0.438748,3.032911,255,255,255
-0.321169,-0.442015,3.055495,255,255,255
-0.314799,-0.454538,3.142059,255,255,254
-0.300711,-0.456636,3.156561,255,255,255
-0.274812,-0.440049,3.041904,255,255,255
-0.253632,-0.429541,2.969269,255,255,255
-0.240755,-0.432672,2.990911,255,255,255
-0.246709,-0.472256,3.264542,224,221,216
-0.228636,-0.468160,3.236222,255,255,255
-0.205727,-0.452804,3.130075,255,255,255
-0.189019,-0.449717,3.108734,255,255,255
-0.176794,-0.457692,3.163862,250,243,249
-0.161342,-0.458045,3.166303,182,179,173
-0.144086,-0.452804,3.130075,255,255,255
-0.126647,-0.445665,3.080728,255,255,255
-0.110484,-0.441686,3.053221,255,255,255
-0.096821,-0.448020,3.097003,244,237,245
-0.082445,-0.452804,3.130075,255,254,248
-0.064335,-0.434573,3.004048,255,255,255
-0.047328,-0.415123,2.869601,255,255,255
-0.033671,-0.421012,2.910304,255,255,255
-0.020553,-0.447345,3.092335,206,197,193
-0.005443,-0.456987,3.158991,255,255,255
0.009771,-0.441686,3.053221,255,255,255
0.023913,-0.425844,2.943708,255,255,255
0.039570,-0.438748,3.032911,255,255,255
0.056205,-0.452459,3.127690,255,255,253
0.070687,-0.446671,3.087682,255,255,255
0.084178,-0.437777,3.026201,255,255,255
0.098496,-0.435210,3.008452,255,255,255
0.116907,-0.449037,3.104031,255,255,255
0.134323,-0.456285,3.154135,255,255,255
0.146364,-0.445665,3.080728,255,255,255
0.157511,-0.434573,3.004048,255,255,255
0.175382,-0.442345,3.057771,255,255,255
0.194940,-0.452804,3.130075,210,205,204
0.211155,-0.454538,3.142059,255,255,255
0.222870,-0.447008,3.090007,255,255,255
0.234551,-0.440376,3.044161,255,255,255
0.257169,-0.453843,3.137255,210,213,218
0.269524,-0.448697,3.101685,163,162,169
0.276234,-0.435210,3.008452,255,255,255
0.291901,-0.436490,3.017301,255,255,255
0.308571,-0.439073,3.035155,227,227,236
0.315806,-0.428611,2.962837,154,156,161
0.339713,-0.440703,3.046421,156,144,149
0.357365,-0.443999,3.069207,255,255,255
0.371088,-0.442345,3.057771,255,255,255
0.385854,-0.442015,3.055495,235,231,241
0.385125,-0.424625,2.935286,164,157,163
0.425768,-0.452459,3.127690,181,183,193
0.441167,-0.452459,3.127690,255,255,255
0.451064,-0.447008,3.090007,254,255,255
0.463485,-0.444331,3.071504,195,195,201
0.485512,-0.450741,3.115816,177,166,163
0.498581,-0.448697,3.101685,255,255,255
0.515800,-0.450399,3.113451,255,255,255
0.533965,-0.452804,3.130075,255,255,255
0.545629,-0.449717,3.108734,200,196,203
0.558396,-0.447682,3.094667,194,194,207
0.562601,-0.439073,3.035155,255,255,255
0.564598,-0.429231,2.967122,255,255,255
0.575048,-0.426150,2.945821,217,216,220
0.576717,-0.416872,2.881692,207,197,196
0.566631,-0.399748,2.763319,255,255,255
0.563538,-0.388245,2.683799,255,255,255
0.571889,-0.384972,2.661173,255,255,255
0.582723,-0.383480,2.650859,255,255,255
0.592711,-0.381508,2.637229,255,255,255
0.601060,-0.378588,2.617047,255,255,255
0.608511,-0.375238,2.593887,255,255,255
0.616991,-0.372647,2.575976,255,255,255
0.628096,-0.371713,2.569524,255,255,255
0.636364,-0.369171,2.551946,255,255,255
0.646115,-0.367570,2.540885,255,255,255
0.656592,-0.366436,2.533043,255,255,255
0.666594,-0.365084,2.523696,255,255,255
0.677352,-0.364188,2.517503,255,255,255
0.683873,-0.361087,2.496064,255,255,255
0.691535,-0.358687,2.479474,255,255,255
0.700356,-0.356961,2.467546,255,255,255
0.709518,-0.355465,2.457203,255,255,255
0.714768,-0.352092,2.433884,255,255,255
0.724601,-0.351050,2.426688,255,255,255
0.732649,-0.349192,2.413841,255,255,255
0.741915,-0.347964,2.405351,255,255,255
0.744161,-0.343534,2.374727,255,255,255
0.748918,-0.340382,2.352941,255,255,255
0.755305,-0.338056,2.336862,255,255,255
0.761605,-0.335761,2.321001,255,255,255
0.772595,-0.335572,2.319689,255,255,255
0.780047,-0.333873,2.307947,255,255,255
0.785227,-0.331265,2.289916,255,255,255
0.784247,-0.326168,2.254686,255,255,255
0.788416,-0.323326,2.235038,255,255,255
0.774530,-0.313259,2.165451,255,255,255
0.759152,-0.302871,2.093637,255,255,255
0.740010,-0.291279,2.013508,255,255,252
0.720237,-0.279749,1.933803,253,241,241
0.708393,-0.271558,1.877186,206,198,203
0.670406,-0.253686,1.753645,162,151,152
0.673856,-0.251750,1.740258,62,57,65
0.677824,-0.250053,1.728530,48,47,44
0.686334,-0.250053,1.728530,48,44,43
0.696605,-0.250687,1.732909,45,42,44
0.705732,-0.250899,1.734374,42,42,37
0.713066,-0.250475,1.731447,44,39,40
0.720982,-0.250264,1.729987,43,41,39
0.728884,-0.250053,1.728530,44,44,36
0.736774,-0.249843,1.727075,42,42,37
0.744650,-0.249633,1.725622,46,42,37
0.753145,-0.249633,1.725622,42,39,40
0.761001,-0.249423,1.724172,40,37,31
0.769490,-0.249423,1.724172,40,38,37
0.777978,-0.249423,1.724172,39,38,34
0.787791,-0.249843,1.727075,39,36,36
0.796294,-0.249843,1.727075,42,36,34
0.804797,-0.249843,1.727075,35,34,34
0.813300,-0.249843,1.727075,36,36,37
0.821111,-0.249633,1.725622,38,35,33
0.828910,-0.249423,1.724172,35,33,31
0.836695,-0.249213,1.722724,36,33,32
0.843760,-0.248796,1.719836,36,31,27
0.852227,-0.248796,1.719836,31,32,31
0.857818,-0.247964,1.714089,34,33,27
0.864812,-0.247551,1.711230,32,30,30
0.871058,-0.246933,1.706959,34,29,29
0.877272,-0.246318,1.702709,30,29,29
0.884187,-0.245910,1.699888,26,28,27
0.888874,-0.244895,1.692875,29,25,24
0.894993,-0.244291,1.688695,27,25,21
0.900343,-0.243489,1.683154,25,23,24
0.905658,-0.242693,1.677649,27,25,24
0.910196,-0.241705,1.670818,25,24,23
0.915440,-0.240920,1.665393,23,21,24
0.919906,-0.239946,1.658662,24,22,21
0.922850,-0.238596,1.649328,25,21,19
0.923546,-0.236693,1.636176,15,13,15
0.926430,-0.235379,1.627093,13,13,14
0.927818,-0.233711,1.615563,15,15,12
0.929915,-0.232248,1.605450,21,19,19
0.931985,-0.230803,1.595462,23,22,23
0.934752,-0.229554,1.586825,26,28,25
0.937488,-0.228318,1.578280,29,28,28
0.940196,-0.227095,1.569828,26,25,27
0.944313,-0.226230,1.563845,24,22,22
0.946242,-0.224858,1.554367,22,22,23
0.950295,-0.224010,1.548502,22,21,21
0.952884,-0.222833,1.540364,21,22,20
0.956876,-0.221999,1.534603,20,21,20
0.961555,-0.221337,1.530026,19,19,16
0.964055,-0.220188,1.522081,19,18,15
0.966530,-0.219050,1.514217,17,15,14
0.968979,-0.217925,1.506435,8,8,10
0.971403,-0.216810,1.498732,12,11,12
0.973095,-0.215551,1.490025,12,11,12
0.974768,-0.214306,1.481418,13,11,13
0.978529,-0.213535,1.476090,11,12,12
-1.985521,-0.294516,2.107616,96,98,100
-1.983294,-0.295732,2.116312,95,98,105
-1.983102,-0.297265,2.127283,96,98,99
-1.980844,-0.298503,2.136142,94,97,90
-1.979602,-0.299908,2.146197,96,97,99
-1.979388,-0.301485,2.157481,98,97,95
-1.979171,-0.303078,2.168884,99,97,99
-1.981058,-0.305012,2.182728,100,96,102
-1.980849,-0.306644,2.194401,95,98,101
-1.981702,-0.308458,2.207385,99,99,101
-1.980422,-0.309959,2.218124,97,98,104
-1.978056,-0.311305,2.227757,101,101,101
-1.976746,-0.312833,2.238696,100,98,98
-1.975424,-0.314377,2.249742,103,100,99
-1.977356,-0.316459,2.264641,96,99,93
-1.974926,-0.317862,2.274683,97,96,96
-1.971377,-0.319100,2.283544,95,94,94
-1.968900,-0.320527,2.293756,93,92,91
-1.966400,-0.321967,2.304059,90,94,96
-1.962771,-0.323238,2.313150,97,96,98
-1.960222,-0.324702,2.323629,96,96,94
-1.958765,-0.326365,2.335532,96,94,95
-1.960657,-0.328609,2.351593,99,96,96
-1.960314,-0.330503,2.365146,96,97,93
-1.957697,-0.332034,2.376103,96,98,99
-1.955054,-0.333580,2.387161,99,95,97
-1.953530,-0.335335,2.399725,96,94,95
-1.954287,-0.337506,2.415261,102,92,93
-1.956213,-0.339907,2.432442,90,90,88
-1.961679,-0.342957,2.454264,76,79,76
-1.958969,-0.344605,2.466063,52,56,53
-1.958598,-0.346689,2.480973,31,25,30
-1.958223,-0.348798,2.496064,52,41,40
-1.966267,-0.352442,2.522145,65,62,58
-1.975707,-0.356385,2.550360,66,66,57
-1.980383,-0.359513,2.572746,64,66,59
-1.986398,-0.362926,2.597170,65,64,57
-1.991255,-0.366171,2.620389,64,61,58
-1.987237,-0.367815,2.632154,56,59,52
-1.983183,-0.369474,2.644027,45,46,46
-1.977811,-0.370908,2.654288,30,26,27
-1.971118,-0.372111,2.662900,43,40,38
-1.958008,-0.372111,2.662900,49,47,43
-1.948692,-0.372837,2.668094,48,48,47
-1.939339,-0.373566,2.673309,51,47,52
-1.926178,-0.373566,2.673309,51,50,56
-1.909285,-0.372837,2.668094,53,56,73
-1.893686,-0.372353,2.664629,70,78,104
-1.880567,-0.372353,2.664629,235,195,204
-1.872312,-0.373323,2.671568,255,255,255
-1.864013,-0.374297,2.678544,200,240,247
-1.847209,-0.373566,2.673309,118,124,144
-1.835243,-0.373809,2.675051,195,187,195
-1.818517,-0.373080,2.669830,231,232,253
-1.797187,-0.371388,2.657726,209,237,255
-1.778344,-0.370189,2.649147,164,181,215
-1.773315,-0.371870,2.661173,207,212,252
-1.761355,-0.372111,2.662900,255,255,255
-1.757368,-0.374053,2.676796,255,255,255
-1.751043,-0.375523,2.687315,255,255,255
-1.750422,-0.378248,2.706813,255,255,255
-1.740540,-0.378998,2.712180,255,255,255
-1.727187,-0.378998,2.712180,255,255,255
-1.714968,-0.379248,2.713974,255,255,255
-1.704989,-0.380002,2.719370,255,255,255
-1.688245,-0.379248,2.713974,255,255,255
-1.674883,-0.379248,2.713974,255,255,255
-1.656045,-0.377998,2.705029,255,255,255
-1.635182,-0.376262,2.692604,255,255,255
-1.619800,-0.375769,2.689075,255,255,255
-1.612903,-0.377252,2.699690,255,255,255
-1.613410,-0.380507,2.722979,255,255,255
-1.621524,-0.385624,2.759603,255,255,255
-1.622119,-0.389025,2.783941,219,251,255
-1.609505,-0.389290,2.785831,255,255,255
-1.591468,-0.388235,2.778286,255,255,255
-1.575656,-0.387710,2.774529,255,255,255
-1.567295,-0.389025,2.783941,255,255,255
-1.555699,-0.389554,2.787724,171,203,255
-1.551461,-0.391950,2.804873,255,255,255
-1.511817,-0.385365,2.757748,255,255,255
-1.490228,-0.383304,2.743001,255,255,255
-1.528843,-0.396833,2.839813,255,255,255
-1.568034,-0.410762,2.939491,180,199,255
-1.533785,-0.405533,2.902071,255,255,255
-1.520573,-0.405820,2.904125,255,255,255
-1.518093,-0.409004,2.926911,255,255,255
-1.483578,-0.403535,2.887775,255,255,255
-1.447962,-0.397658,2.845721,255,255,255
-1.450041,-0.402120,2.877650,255,255,255
-1.443974,-0.404389,2.893885,255,255,255
-1.455386,-0.411646,2.945821,255,255,255
-1.538046,-0.439405,3.144467,215,234,255
-1.562065,-0.450805,3.226045,209,205,255
-1.404817,-0.409588,2.931092,255,255,255
-1.363124,-0.401557,2.873620,255,255,255
-1.362333,-0.405533,2.902071,255,255,255
-1.426748,-0.429209,3.071504,208,222,255
-1.416929,-0.430822,3.083042,255,254,255
-1.407036,-0.432446,3.094667,255,255,255
-1.391800,-0.432446,3.094667,255,255,255
-1.366261,-0.429209,3.071504,255,255,255
-1.311862,-0.416732,2.982216,162,171,204
-1.322162,-0.424758,3.039651,254,254,255
-1.290941,-0.419476,3.001850,255,255,255
-1.270585,-0.417643,2.988732,255,255,255
-1.522884,-0.512443,3.667139,171,183,247
-1.169973,-0.403251,2.885745,255,255,255
-1.178981,-0.411351,2.943708,255,255,255
-1.587221,-0.567746,4.062900,181,184,242
-1.108289,-0.406683,2.910304,255,255,255
-1.100989,-0.409296,2.929000,255,255,255
-1.556526,-0.586323,4.195837,242,244,255
-1.440153,-0.549783,3.934352,253,249,255
-1.077136,-0.422567,3.023971,255,255,255
-1.414197,-0.570571,4.083114,206,215,240
-1.336894,-0.547160,3.915581,255,254,255
-1.161365,-0.482274,3.451244,255,255,255
-1.096422,-0.462066,3.306631,255,255,255
-1.285544,-0.558348,3.995646,200,206,236
-1.236966,-0.545598,3.904405,255,255,255
-1.071003,-0.479852,3.433916,255,255,255
-1.075701,-0.489687,3.504295,255,255,255
-1.256301,-0.590854,4.228263,170,168,196
-1.004974,-0.488852,3.498320,255,255,255
-0.991979,-0.490945,3.513295,255,255,255
-1.022847,-0.515205,3.686908,202,209,217
-1.026837,-0.526560,3.768162,166,162,192
-0.970843,-0.507006,3.628231,255,255,255
-0.905731,-0.481869,3.448344,255,255,255
-0.881348,-0.477853,3.419608,193,195,215
-0.841374,-0.465064,3.328085,255,254,255
-0.774723,-0.436728,3.125308,255,255,255
-0.762239,-0.438397,3.137255,255,255,255
-0.757801,-0.444859,3.183498,255,255,255
-0.741553,-0.444514,3.181030,255,255,255
-0.727584,-0.445551,3.188445,255,255,255
-0.712994,-0.446244,3.193408,255,255,255
-0.698359,-0.446940,3.198386,255,255,255
-0.682613,-0.446940,3.198386,255,253,255
-0.667907,-0.447637,3.203379,255,255,255
-0.650106,-0.446244,3.193408,255,255,255
-0.630459,-0.443483,3.173650,255,255,255
-0.608714,-0.439069,3.142059,216,215,229
-0.585622,-0.433427,3.101685,209,211,222
-0.568204,-0.431795,3.090007,211,215,220
-0.551745,-0.430822,3.083042,246,247,255
-0.535761,-0.430175,3.078416,189,192,197
-0.519048,-0.428888,3.069207,126,129,131
-0.502434,-0.427609,3.060051,157,147,178
-0.486281,-0.426654,3.053221,255,255,255
-0.471951,-0.427290,3.057771,255,255,255
-0.463108,-0.433099,3.099342,249,255,254
-0.450572,-0.435732,3.118183,164,162,168
-0.433901,-0.434412,3.108734,232,238,255
-0.415449,-0.431146,3.085360,255,255,255
-0.392874,-0.423191,3.028435,255,255,255
-0.384202,-0.430175,3.078416,242,248,250
-0.378414,-0.441095,3.156561,194,182,182
-0.353360,-0.429531,3.073805,255,255,255
-0.332743,-0.422567,3.023971,255,255,255
-0.321408,-0.427290,3.057771,255,255,255
-0.316983,-0.442115,3.163862,244,245,247
-0.302573,-0.443826,3.176106,228,216,225
-0.275425,-0.426020,3.048684,255,255,255
-0.253632,-0.414923,2.969269,255,255,255
-0.241990,-0.420090,3.006248,255,255,255
-0.244376,-0.451870,3.233671,198,211,215
-0.228276,-0.451515,3.231125,212,206,224
-0.205413,-0.436728,3.125308,255,255,255
-0.188733,-0.433755,3.104031,255,255,255
-0.176386,-0.441095,3.156561,240,249,243
-0.161342,-0.442456,3.166303,162,156,162
-0.144086,-0.437394,3.130075,208,201,223
-0.126647,-0.430498,3.080728,255,255,255
-0.110731,-0.427609,3.060051,255,255,255
-0.097114,-0.434083,3.106381,235,236,240
-0.082634,-0.438397,3.137255,181,170,174
-0.064714,-0.422256,3.021744,255,255,255
-0.047729,-0.404389,2.893885,255,255,255
-0.033985,-0.410468,2.937387,255,255,255
-0.020584,-0.432772,3.097003,192,182,187
-0.005456,-0.442456,3.166303,200,182,177
0.009778,-0.426972,3.055495,255,255,255
0.024016,-0.413129,2.956433,255,255,255
0.039924,-0.427609,3.060051,255,255,255
0.056680,-0.440756,3.154135,211,202,199
0.071440,-0.436064,3.120554,255,255,255
0.084993,-0.426972,3.055495,255,255,255
0.099370,-0.424130,3.035155,255,255,255
0.117709,-0.436728,3.125308,255,254,253
0.135050,-0.443140,3.171197,219,203,216
0.147027,-0.432446,3.094667,255,255,255
0.157974,-0.421016,3.012870,255,255,255
0.175907,-0.428568,3.066913,255,255,255
0.194791,-0.437061,3.127690,188,185,187
0.210671,-0.438062,3.134858,242,243,230
0.223206,-0.432446,3.094667,255,255,255
0.235951,-0.427928,3.062335,255,255,255
0.256580,-0.437394,3.130075,199,208,213
0.269932,-0.434083,3.106381,157,148,148
0.276234,-0.420398,3.008452,255,250,253
0.291687,-0.421325,3.015084,255,255,255
0.308571,-0.424130,3.035155,221,229,235
0.315578,-0.413725,2.960699,155,155,163
0.340472,-0.426654,3.053221,141,135,140
0.357365,-0.428888,3.069207,255,255,255
0.371364,-0.427609,3.060051,255,255,255
0.386142,-0.427290,3.057771,234,231,235
0.385677,-0.410762,2.939491,161,159,164
0.423830,-0.435071,3.113451,178,181,197
0.440495,-0.436395,3.122929,255,255,255
0.450386,-0.431146,3.085360,254,255,255
0.462793,-0.428568,3.066913,188,191,197
0.486620,-0.436395,3.122929,162,156,158
0.500093,-0.434741,3.111091,255,255,255
0.516584,-0.435732,3.118183,255,255,255
0.536420,-0.439405,3.144467,255,255,255
0.546457,-0.435071,3.113451,198,199,207
0.559662,-0.433427,3.101685,185,193,206
0.562601,-0.424130,3.035155,255,255,255
0.563783,-0.414024,2.962837,255,255,255
0.575875,-0.412238,2.950057,219,213,222
0.577122,-0.402968,2.883717,199,196,194
0.569315,-0.387973,2.776407,255,255,255
0.567248,-0.377501,2.701467,255,255,255
0.574497,-0.373566,2.673309,255,255,255
0.585370,-0.372111,2.662900,255,255,255
0.595390,-0.370189,2.649147,255,255,255
0.603368,-0.367109,2.627099,255,255,255
0.610828,-0.363847,2.603762,255,255,255
0.618544,-0.360871,2.582460,255,255,255
0.630069,-0.360191,2.577594,255,255,255
0.638349,-0.357719,2.559906,255,255,255
0.648122,-0.356164,2.548776,255,255,255
0.658625,-0.355061,2.540885,255,255,255
0.669476,-0.354184,2.534607,255,255,255
0.681113,-0.353747,2.531480,255,255,255
0.685541,-0.349649,2.502152,255,255,255
0.691535,-0.346479,2.479474,255,255,255
0.700356,-0.344813,2.467546,255,255,255
0.710369,-0.343779,2.460149,255,255,255
0.715617,-0.340513,2.436775,255,255,255
0.727182,-0.340311,2.435329,255,255,255
0.736113,-0.338903,2.425254,255,255,255
0.746730,-0.338303,2.420961,255,255,255
0.747622,-0.333386,2.385773,255,255,255
0.751071,-0.329743,2.359706,255,255,255
0.757894,-0.327671,2.344874,255,255,255
0.764199,-0.325439,2.328904,255,255,255
0.775664,-0.325439,2.328904,255,255,255
0.781806,-0.323238,2.313150,255,255,255
0.785665,-0.320169,2.291194,255,255,255
0.783816,-0.314895,2.253448,255,255,255
0.784570,-0.310799,2.224135,255,255,255
0.763253,-0.298192,2.133920,248,244,253
0.749591,-0.288878,2.067269,255,255,254
0.733531,-0.278902,1.995880,236,233,241
0.716187,-0.268708,1.922928,230,218,218
0.705167,-0.261122,1.868638,198,195,196
0.669833,-0.244844,1.752147,156,150,145
0.674428,-0.243389,1.741736,57,52,58
0.678968,-0.241951,1.731447,51,46,44
0.686334,-0.241543,1.728530,47,42,41
0.696017,-0.241951,1.731447,44,41,37
0.705136,-0.242155,1.732909,44,41,37
0.713066,-0.241951,1.731447,42,41,37
0.720982,-0.241747,1.729987,44,40,37
0.728884,-0.241543,1.728530,44,41,34
0.736774,-0.241340,1.727075,43,39,37
0.744024,-0.240934,1.724172,43,38,35
0.752513,-0.240934,1.724172,40,39,35
0.761001,-0.240934,1.724172,41,38,38
0.769490,-0.240934,1.724172,42,40,37
0.777978,-0.240934,1.724172,41,38,36
0.787791,-0.241340,1.727075,38,35,32
0.796294,-0.241340,1.727075,39,35,32
0.804797,-0.241340,1.727075,39,34,32
0.812616,-0.241137,1.725622,36,36,32
0.821111,-0.241137,1.725622,35,34,33
0.828910,-0.240934,1.724172,35,32,30
0.836695,-0.240732,1.722724,38,32,32
0.844468,-0.240530,1.721279,31,31,30
0.852227,-0.240328,1.719836,34,32,32
0.857818,-0.239525,1.714089,32,30,27
0.864812,-0.239126,1.711230,32,32,26
0.871783,-0.238728,1.708380,31,29,26
0.877272,-0.237935,1.702709,30,28,29
0.884187,-0.237541,1.699888,27,27,27
0.889608,-0.236756,1.694273,24,24,22
0.895730,-0.236171,1.690086,19,21,22
0.901823,-0.235589,1.685920,25,26,22
0.906399,-0.234625,1.679022,26,26,21
0.910938,-0.233669,1.672180,25,24,20
0.916184,-0.232910,1.666746,24,22,22
0.919906,-0.231780,1.658662,23,20,20
0.924336,-0.230847,1.651984,21,17,16
0.924283,-0.228820,1.637482,15,13,12
0.925696,-0.227188,1.625804,11,11,13
0.928550,-0.225935,1.616836,15,14,16
0.930643,-0.224520,1.606707,25,22,22
0.933436,-0.223296,1.597947,27,27,26
0.935475,-0.221913,1.588053,29,28,29
0.937488,-0.220548,1.578280,30,29,32
0.940196,-0.219366,1.569828,26,25,27
0.943593,-0.218364,1.562654,24,22,23
0.946959,-0.217371,1.555545,21,21,24
0.950295,-0.216386,1.548502,24,22,23
0.953600,-0.215411,1.541521,24,20,21
0.957592,-0.214605,1.535752,20,19,20
0.962272,-0.213964,1.531168,19,19,18
0.964771,-0.212852,1.523211,20,17,19
0.967958,-0.211908,1.516456,18,17,15
0.971118,-0.210973,1.509760,10,9,9
0.972113,-0.209585,1.499828,9,10,12
0.973802,-0.208366,1.491108,14,12,12
0.976178,-0.207311,1.483561,10,11,13
0.979939,-0.206565,1.478217,10,13,13
-1.985521,-0.284140,2.107616,96,97,101
-1.983294,-0.285312,2.116312,95,95,97
-1.983102,-0.286791,2.127283,97,96,101
-1.980844,-0.287986,2.136142,100,96,97
-1.979602,-0.289341,2.146197,99,95,96
-1.980429,-0.291016,2.158616,94,95,95
-1.979171,-0.292400,2.168884,100,96,99
-1.981058,-0.294266,2.182728,98,98,95
-1.979790,-0.295682,2.193228,101,97,99
-1.980637,-0.297430,2.206198,101,101,102
-1.978284,-0.298715,2.215729,97,100,101
-1.978056,-0.300337,2.227757,99,101,97
-1.976746,-0.301812,2.238696,100,97,99
-1.974341,-0.303135,2.248509,104,97,97
-1.975176,-0.304973,2.262144,98,99,99
-1.972739,-0.306324,2.272165,94,95,96
-1.970280,-0.307687,2.282274,91,92,95
-1.967800,-0.309062,2.292475,94,91,91
-1.964194,-0.310275,2.301475,95,97,94
-1.961665,-0.311674,2.311847,94,95,92
-1.959113,-0.313085,2.322314,93,95,93
-1.957651,-0.314688,2.334203,98,95,95
-1.959535,-0.316850,2.350246,97,98,99
-1.958057,-0.318492,2.362423,93,93,92
-1.956563,-0.320151,2.374727,97,95,95
-1.953918,-0.321640,2.385773,94,94,96
-1.952388,-0.323332,2.398322,94,93,89
-1.953137,-0.325424,2.413841,91,91,88
-1.955054,-0.327737,2.431001,89,90,86
-1.961679,-0.330874,2.454264,80,78,79
-1.958969,-0.332464,2.466063,54,56,53
-1.958598,-0.334474,2.480973,31,28,31
-1.958223,-0.336509,2.496064,53,39,37
-1.965059,-0.339816,2.520595,65,62,59
-1.974481,-0.343615,2.548776,63,64,60
-1.980383,-0.346847,2.572746,65,62,62
-1.986398,-0.350140,2.597170,63,59,59
-1.991255,-0.353270,2.620389,63,61,52
